User_ID,Education,Experience,Available_Time
29,"[{'_id': 'b2d4f1e345b5b3d8a2f1e3f2', 'degree': 'Masters', 'fieldOfStudy': 'Advanced Computing', 'school': 'Montreal Institute of Technology'}, {'_id': 'b2d4f1e345b5b3d8a2f1e3f3', 'degree': 'Bachelors', 'fieldOfStudy': 'Computer Systems Engineering', 'school': 'Chung-Ang University'}]","[{'_id': 'b2d4f1e345b5b3d8a2f1e3f1', 'companyName': 'FastTech Solutions', 'jobTitle': 'Android Developer', 'skills': ['Java', 'Spring Framework', 'Android Studio', 'MVP', 'MVVM', 'MVC'], 'yearsOfExperience': 1.5}, {'_id': 'b2d4f1e345b5b3d8a2f1e3ef', 'companyName': 'SoftGen Ltd', 'jobTitle': 'Software Developer', 'skills': ['Java', 'Spring Framework', 'Thymeleaf', 'PostgreSQL', 'MySQL'], 'yearsOfExperience': 0.3}, {'_id': 'b2d4f1e345b5b3d8a2f1e3ee', 'companyName': 'Innovatech Group', 'jobTitle': 'Backend Engineer', 'skills': ['Java', 'Spring Framework', 'RESTful APIs', 'JBoss', 'Android Studio'], 'yearsOfExperience': 1.1}, {'_id': 'b2d4f1e345b5b3d8a2f1e3f0', 'companyName': 'PrimePost Inc.', 'jobTitle': 'Full Stack Developer', 'skills': ['Java', 'Spring Framework', 'Android Studio', 'JavaScript', 'React.js', 'Vue.js'], 'yearsOfExperience': 0.9}]",3.492562576
30,"[{'_id': '66fa26225f57334b2284219e', 'degree': 'Bachelors', 'fieldOfStudy': 'Computer Science', 'languageSpoken': 'English', 'school': 'University of Melbourne'}, {'_id': '66fa26225f57334b2284219f', 'degree': 'Diploma', 'fieldOfStudy': 'Professional Development', 'languageSpoken': 'English', 'school': 'University of Melbourne'}]","[{'_id': '66fa26225f57334b2284219a', 'companyLocation': 'Australia', 'companyName': 'Tech Solutions Group', 'jobTitle': 'Data Engineer', 'skills': ['Talend', 'Azure Web Apps', 'HTML', 'JavaScript', 'Hadoop', 'Data Lakes', 'PostgreSQL', 'Redshift']}, {'_id': '66fa26225f57334b22842198', 'companyLocation': 'Australia', 'companyName': 'Healthcare Systems Inc.', 'jobTitle': 'Lead Data Engineer', 'skills': ['SQL', 'Python', 'Scrum', 'Azure', 'AWS', 'GCP', 'Data Integration', 'Data Management', 'Machine Learning']}, {'_id': '66fa26225f57334b2284219b', 'companyLocation': 'Australia', 'companyName': 'Environmental Planning Authority', 'jobTitle': 'DevOps Specialist', 'skills': ['Zendesk', 'Hadoop', 'Data Lakes', 'S3', 'Jenkins', 'Ansible', 'PowerShell', 'Lambda', 'Tableau', 'ITIL']}, {'_id': '66fa26225f57334b22842199', 'companyLocation': 'Australia', 'companyName': 'Environmental Planning Authority', 'jobTitle': 'Operations Manager', 'skills': ['Scrum', 'Azure', 'API Management', 'DevOps', 'JIRA', 'Confluence', 'Resource Planning', 'Business Continuity']}, {'_id': '66fa26225f57334b2284219c', 'companyLocation': 'Australia', 'companyName': 'Digital Media Group', 'jobTitle': 'Broadcast Technician', 'skills': ['CDNs', 'SQL', 'Automation Systems']}, {'_id': '66fa26225f57334b2284219d', 'companyLocation': 'Australia', 'companyName': 'Media Broadcasting Co.', 'jobTitle': 'Broadcast Technician', 'skills': ['Automation Systems', 'Operational Workflows']}]",5.707923484
31,"[{'_id': '6704144417c722bb97bacae3', 'degree': ""Bachelor's"", 'endYear': 2024, 'fieldOfStudy': 'Information Technology', 'school': 'Tech University', 'startYear': 2020}]","[{'_id': '6704144417c722bb97bacae0', 'companyLocation': 'United States', 'companyName': 'ImageStock, LLC', 'endYear': 2014, 'jobTitle': 'Frontend Developer', 'skills': ['MongoDB', 'Express', 'Angular', 'Node'], 'startYear': 2014, 'yearsOfExperience': 0}, {'_id': '6704144417c722bb97bacae1', 'companyLocation': 'United Kingdom', 'companyName': 'Innovation Engineering', 'endYear': 2014, 'jobTitle': 'Full Stack Developer', 'skills': ['Spring Boot', 'Java', 'Hibernate', 'PostgreSQL', 'JavaScript'], 'startYear': 2014, 'yearsOfExperience': 0}, {'_id': '6704144417c722bb97bacadd', 'companyLocation': 'Australia', 'companyName': 'Tech Institute', 'endYear': 2018, 'jobTitle': 'Web Developer', 'skills': ['Node.js', 'Express.js', 'React.js', 'Redux', 'Python', 'Flask', 'PostgreSQL', 'SQL'], 'startYear': 2016, 'yearsOfExperience': 2}, {'_id': '6704144417c722bb97bacadc', 'companyLocation': 'Germany', 'companyName': 'MobileTech Inc.', 'endYear': 2019, 'jobTitle': 'Data Engineer', 'skills': ['Hadoop', 'HDFS', 'Elasticsearch', 'Logstash', 'Kibana', 'Hive', 'HiveQL', 'MapReduce'], 'startYear': 2018, 'yearsOfExperience': 1}, {'_id': '6704144417c722bb97bacada', 'companyName': 'AI Solutions', 'endYear': -1, 'jobTitle': 'Software Developer', 'skills': ['TypeScript', 'Go', 'Python', 'Java', 'SQL', 'C++', 'JavaScript', 'React', 'NumPy', 'Pandas', 'TensorFlow', 'PyTorch', 'R', 'SciPy'], 'startYear': 2024, 'yearsOfExperience': 0}, {'_id': '6704144417c722bb97bacadb', 'companyLocation': 'France', 'companyName': 'Student Union', 'endYear': 2024, 'jobTitle': 'Diversity Officer', 'skills': [], 'startYear': 2019, 'yearsOfExperience': 4}, {'_id': '6704144417c722bb97bacadf', 'companyLocation': 'Canada', 'companyName': 'HealthTech Ltd.', 'endYear': 2015, 'jobTitle': 'Backend Developer', 'skills': ['Go', 'Python', 'OpenCV', 'Flask', 'S3', 'Docker', 'AWS', 'EC2', 'Elastic Beanstalk'], 'startYear': 2015, 'yearsOfExperience': 0}, {'_id': '6704144417c722bb97bacade', 'companyLocation': 'Brazil', 'companyName': 'GreenTech Solutions', 'endYear': 2016, 'jobTitle': 'App Developer', 'skills': ['React Native', 'Node.js', 'Express.js', 'MySQL', 'MariaDB', 'Redis'], 'startYear': 2016, 'yearsOfExperience': 0}, {'_id': '6704144417c722bb97bacae2', 'companyLocation': 'India', 'companyName': 'Media Solutions', 'endYear': 2013, 'jobTitle': 'Web Developer', 'skills': ['Cordova', 'Google Maps API', 'PHP', 'JavaScript', 'jQuery'], 'startYear': 2013, 'yearsOfExperience': 0}]",1.518112877
32,"[{'_id': 'a1b2c3d4e5f6g7h8i9j0k1l2', 'degree': ""Bachelor's"", 'fieldOfStudy': 'Network Management and IT Systems', 'school': 'National University of Central City'}]","[{'_id': 'z9y8x7w6v5u4t3s2r1q0p0o9', 'companyLocation': 'Argentina', 'companyName': 'Tech Innovate', 'jobTitle': 'Data Solutions Architect', 'skills': ['SQL', 'SSIS', 'VBA', 'Alteryx', 'Tableau'], 'yearsOfExperience': 1.0}, {'_id': 'n8m7l6k5j4i3h2g1f0e9d8c7', 'companyLocation': 'Brazil', 'companyName': 'Digital Dynamics', 'jobTitle': 'Senior Data Analyst', 'skills': ['SQL', 'SSIS', 'VBA'], 'yearsOfExperience': 0.5}, {'_id': 'b7a6c5d4e3f2g1h0i9j8k7l6', 'companyLocation': 'Argentina', 'companyName': 'NextGen Solutions', 'jobTitle': 'Lead Data Consultant', 'skills': ['SQL', 'SSRS', 'Oracle', 'Sybase', 'GIT'], 'yearsOfExperience': 1.5}, {'_id': 'p5o4n3m2l1k0j9i8h7g6f5e4', 'companyLocation': 'Argentina', 'companyName': 'Innova Corp', 'jobTitle': 'Senior Developer', 'skills': ['SQL', 'SSRS', 'SSAS', 'SSIS', 'MDX', 'DAX', 'Azure SQL', 'Datafactory'], 'yearsOfExperience': 4.0}, {'_id': 'q3w2e1r0t9y8u7i6o5p4a3s2', 'companyLocation': 'Chile', 'companyName': 'Software Solutions', 'jobTitle': 'Technical Advisor', 'skills': ['SQL', 'ERP'], 'yearsOfExperience': 3.0}, {'_id': 'e2d1c0b9a8s7d6f5g4h3j2k1', 'companyLocation': 'Chile', 'companyName': 'Data Insights', 'jobTitle': 'Programmer Analyst', 'skills': ['Business Objects'], 'yearsOfExperience': 2.0}, {'_id': 'u1i0o9p8q7w6e5r4t3y2u1i0', 'companyLocation': 'Argentina', 'companyName': 'Quantum Analytics', 'jobTitle': 'BI Solutions Developer', 'skills': ['Business Objects', 'SQL', 'ERP'], 'yearsOfExperience': 0.5}, {'_id': 'l0k9j8h7g6f5d4s3a2p1o0i9', 'companyName': 'Skyline AI', 'jobTitle': 'Data Intelligence Developer', 'skills': ['SQL', 'GIT', 'Azure Databricks', 'Azure Data Factory'], 'yearsOfExperience': 2.5}, {'_id': 'm1n2b3v4c5x6z7a8s9d0f1g2', 'companyLocation': 'Chile', 'companyName': 'Tech Innovate', 'jobTitle': 'Technology Analyst', 'skills': ['SAP'], 'yearsOfExperience': 1.0}, {'_id': 'r3t4y5u6i7o8p9q0w1e2r3t4', 'companyLocation': 'Brazil', 'companyName': 'Innovative Systems', 'jobTitle': 'BI Project Lead', 'skills': ['SQL', 'SSIS', 'Access', 'Python'], 'yearsOfExperience': 1.5}]",0.9918877617
33,"[{'_id': 'a1b2c3d4e5f6g7h8i9j0k1l2', 'degree': 'Certificate', 'fieldOfStudy': 'Healthcare Interpretation', 'languageSpoken': 'English', 'school': 'XYZ Institute'}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l3', 'degree': 'Certificate', 'fieldOfStudy': 'Linguistic Studies', 'languageSpoken': 'English', 'school': 'ABC University'}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l4', 'degree': 'Diploma', 'fieldOfStudy': 'Software Development', 'languageSpoken': 'English', 'school': 'Tech Academy'}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l5', 'degree': 'Bachelors', 'fieldOfStudy': 'Electrical Engineering', 'languageSpoken': 'English', 'school': 'Northern University'}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l6', 'fieldOfStudy': 'Telecommunications Engineering', 'languageSpoken': 'Spanish', 'school': ""University 'Los Hermanos'""}]","[{'_id': 'z9y8x7w6v5u4t3s2r1q0p9o8', 'companyLocation': 'Canada', 'companyName': 'Tech Solutions Inc.', 'jobTitle': 'Software Engineer', 'skills': ['C#.NET', 'SQL Server', 'JavaScript', 'HTML']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o7', 'companyLocation': 'Canada', 'companyName': 'Language Services LLC', 'jobTitle': 'Linguist', 'skills': ['Translation', 'Interpretation']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o6', 'companyLocation': 'Canada', 'companyName': 'Tech Innovators Group', 'jobTitle': 'Systems Analyst', 'skills': ['VB.NET', 'Oracle', 'Project Management']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o5', 'companyLocation': 'Canada', 'companyName': 'Editing Experts Co.', 'jobTitle': 'Editor/Translator', 'skills': ['Editing', 'Proofreading', 'Translation']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o4', 'companyLocation': 'Canada', 'companyName': 'Tech Ventures Ltd.', 'jobTitle': 'IT Specialist', 'skills': ['SQL Server', 'Microsoft Access', 'VBA']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o3', 'companyLocation': 'Canada', 'companyName': 'Real Estate Pros', 'jobTitle': 'Property Consultant', 'skills': ['Real Estate', 'Sales']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o2', 'companyLocation': 'Canada', 'companyName': 'Business Solutions Inc.', 'jobTitle': 'Data Analyst', 'skills': ['Data Analysis', 'Excel', 'Oracle']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9o1', 'companyLocation': 'Canada', 'companyName': 'Programming Pros Ltd.', 'jobTitle': 'Developer', 'skills': ['ASP.NET', 'VB.NET', 'XML']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9n9', 'companyLocation': 'Canada', 'companyName': 'Contact Tracing Corp.', 'jobTitle': 'Investigator', 'skills': ['Contact Tracing', 'Interviews', 'Research']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9n8', 'companyLocation': 'Canada', 'companyName': 'Consultancy Experts', 'jobTitle': 'Tech Consultant', 'skills': ['VB.NET', 'SQL', 'Systems Integration']}, {'_id': 'z9y8x7w6v5u4t3s2r1q0p9n7', 'companyLocation': 'Canada', 'companyName': 'IT Specialists Group', 'jobTitle': 'Technical Analyst', 'skills': ['VB.NET', 'Visual Studio', 'Database Management']}]",1.263540192
34,"[{'_id': 'abc1234567890abcdef1234', 'degree': 'Bootcamp', 'endYear': 2021, 'fieldOfStudy': 'Software Engineering', 'school': 'Tech Academy', 'startYear': 2020}, {'_id': 'abc1234567890abcdef1235', 'degree': 'Bachelors', 'endYear': 2016, 'fieldOfStudy': 'International Relations', 'school': 'Central University', 'startYear': 2012}]","[{'_id': 'abc1234567890abcdef1236', 'companyLocation': 'Australia', 'companyName': 'TechSolutions', 'endYear': -1, 'jobTitle': 'Software Engineer', 'skills': ['Vue.js', 'React Native', 'Django', 'Flask', 'E-commerce Systems', 'OAuth', 'UI Design', 'Server Architecture', 'Database Migrations', 'Automated Testing', 'Sorting', 'Data Pagination', 'Peer Reviews', 'Training', 'Feature Implementation'], 'startYear': 2021, 'yearsOfExperience': 2}]",3.996191311
35,"[{'_id': 'a1b2c3d4e5f6g7h8i9j0k1l2', 'degree': 'Bachelors', 'endYear': -1, 'fieldOfStudy': 'Physics', 'languageSpoken': 'English', 'school': 'Riverdale University', 'startYear': 2024}]","[{'_id': 'm1n2o3p4q5r6s7t8u9v0w1x2', 'endYear': -1, 'skills': [], 'startYear': -1, 'yearsOfExperience': -1}]",0.3892501008
36,"[{'_id': 'a1b2c3d4e5f6789012345678', 'degree': 'Bachelor of Science', 'endYear': 2025, 'fieldOfStudy': 'Communications Engineering', 'languageSpoken': 'English', 'school': 'International University of Technology', 'startYear': 2021}]","[{'_id': '1234abcd5678efgh9012ijkl', 'companyLocation': 'Morocco', 'companyName': 'Global Education Services', 'endYear': -1, 'jobTitle': 'Advanced Calculus Teaching Assistant', 'skills': ['Mentoring', 'Instruction'], 'startYear': 2019, 'yearsOfExperience': 4}]",3.600795754
37,"[{'_id': 'xyzzyx1234567890abcdef', 'degree': 'Bachelors', 'fieldOfStudy': 'Health Sciences', 'languageSpoken': 'English', 'school': 'Midwestern State University'}]","[{'_id': 'xyzzyx1234567890abcdee', 'companyLocation': 'United States', 'companyName': 'Smith & Associates LLC', 'jobTitle': 'Apprentice', 'skills': ['Design', 'Graphic Design', 'Research'], 'yearsOfExperience': 0.3}, {'_id': 'xyzzyx1234567890abcded', 'companyLocation': 'United States', 'companyName': 'Academia Tutoring Services', 'jobTitle': 'Instructor', 'skills': ['Education', 'Communication'], 'yearsOfExperience': 0.2}]",2.790326862
38,"[{'_id': '1234567890abcdef12345678', 'degree': ""Bachelor's"", 'endYear': 2025, 'fieldOfStudy': 'Environmental Sciences', 'school': 'XYZ University', 'startYear': 2021}]","[{'_id': 'abcdefgh1234567890abcdef', 'companyLocation': 'United States', 'companyName': 'Urban Eats', 'endYear': 2023, 'jobTitle': 'Agriculture Intern', 'skills': ['Organic Farming', 'Greenhouse Operations'], 'startYear': 2023, 'yearsOfExperience': 0}, {'_id': 'abcdef1234567890abcdef12', 'companyLocation': 'United States', 'companyName': 'Cafe Delight', 'endYear': -1, 'jobTitle': 'Event Crew Member', 'skills': ['Culinary Skills'], 'startYear': 2022, 'yearsOfExperience': -1}, {'_id': '1234abcdef1234567890abcd', 'companyLocation': 'United States', 'companyName': 'Wings & Things', 'endYear': 2022, 'skills': ['Customer Interaction'], 'startYear': 2021, 'yearsOfExperience': 1}]",1.627633156
39,"[{'_id': '1a2b3c4d5e6f7g8h9i0j', 'endYear': 2028, 'fieldOfStudy': 'Healthcare', 'school': 'Eastland University', 'startYear': -1}]","[{'_id': '2b3c4d5e6f7g8h9i0j1a', 'companyLocation': 'Japan', 'companyName': 'Sunrise Learning Center', 'endYear': 2022, 'jobTitle': 'Assistant Educator', 'skills': ['Classroom Management', 'Team Collaboration', 'Educational Techniques', 'Curriculum Development'], 'startYear': 2022, 'yearsOfExperience': 1}, {'_id': '3c4d5e6f7g8h9i0j1a2b', 'companyLocation': 'Japan', 'companyName': 'Bright Future Institute', 'endYear': 2023, 'jobTitle': 'Language Instructor', 'skills': ['Language Coaching', 'Schedule Coordination', 'Pedagogical Strategies', 'Custom Learning Paths'], 'startYear': 2022, 'yearsOfExperience': 1}]",5.080778284
40,"[{'_id': 'a1b2c3d4e5f6g7h8i9j0k1l2', 'degree': 'Bachelors', 'endYear': 2027, 'fieldOfStudy': 'Data Analytics', 'languageSpoken': 'English', 'school': 'University of Michigan-Ann Arbor', 'startYear': -1}]","[{'_id': 'm1n2o3p4q5r6s7t8u9v0w1x2', 'companyLocation': 'United States', 'companyName': 'Greenwood Adventure Camp', 'endYear': -1, 'jobTitle': 'Outdoor Activity Leader', 'skills': ['Mentorship', 'Assistance'], 'startYear': 2023, 'yearsOfExperience': 0}, {'_id': 'y1z2a3b4c5d6e7f8g9h0i1j2', 'companyLocation': 'United States', 'companyName': 'Cedar Cafe', 'endYear': 2023, 'jobTitle': 'Service Assistant', 'skills': ['Inventory Management', 'Decoration Setup', 'Sanitization'], 'startYear': 2022, 'yearsOfExperience': 1}, {'_id': 'k1l2m3n4o5p6q7r8s9t0u1v2', 'companyLocation': 'United States', 'companyName': 'Harbor House', 'endYear': -1, 'jobTitle': 'Assistant to Chief Financial Officer', 'skills': ['Information Input', 'Record Keeping', 'Financial Projection', 'Fiscal Strategy', 'Spreadsheet Management'], 'startYear': 2024, 'yearsOfExperience': 0}]",0.7892882361
41,"[{'_id': 'abcdefghij1234567890klmn', 'degree': 'Bachelors', 'endYear': 2026, 'fieldOfStudy': 'Information Technology', 'languageSpoken': 'English', 'school': 'Riverdale University', 'startYear': -1}]","[{'_id': 'mnopqrstuv1234567890wxyz', 'companyLocation': 'Canada', 'companyName': 'Beta Omega Society', 'endYear': 2022, 'jobTitle': 'Secretary', 'skills': ['Communication', 'Documentation', 'Event Coordination'], 'startYear': 2020, 'yearsOfExperience': 1.67}, {'_id': 'qrstuvwx1234567890yzabcd', 'companyLocation': 'Canada', 'companyName': 'Student Services', 'endYear': 2023, 'jobTitle': 'Archivist', 'skills': ['Interpersonal Communication', 'Event Organization'], 'startYear': 2023, 'yearsOfExperience': 0.42}, {'_id': 'uvwxabcd1234567890efghij', 'companyLocation': 'Canada', 'companyName': 'Outreach Initiative', 'endYear': -1, 'jobTitle': 'Volunteer Coordinator', 'skills': ['Leadership', 'Event Management'], 'startYear': 2023, 'yearsOfExperience': 0.33}, {'_id': 'wxyzefgh1234567890ijklmn', 'companyLocation': 'Canada', 'companyName': 'Community Engagement', 'endYear': -1, 'jobTitle': 'Board Member', 'skills': ['Team Collaboration', 'Event Coordination'], 'startYear': 2024, 'yearsOfExperience': 0.33}]",5.770155179
42,"[{'_id': '670ec94052301974593f4935', 'degree': 'Bachelors', 'endYear': 2025, 'fieldOfStudy': 'Finance', 'school': 'California State University', 'startYear': 2022}]","[{'_id': '670ec94052301974593f4932', 'companyLocation': 'Canada', 'companyName': 'PharmaCorp International', 'endYear': 2024, 'jobTitle': 'Information Security Analyst Intern', 'skills': ['Network Protection', 'Data Security', 'Secure Programming', 'Cryptography'], 'startYear': 2024, 'yearsOfExperience': 0}, {'_id': '670ec94052301974593f4933', 'companyLocation': 'United Kingdom', 'companyName': 'CyberGuard Solutions', 'endYear': 2024, 'jobTitle': 'Analyst and Content Developer', 'skills': ['Information Security', 'Analysis', 'Document Creation', 'Frontend Development'], 'startYear': 2024, 'yearsOfExperience': 0}, {'_id': '670ec94052301974593f4934', 'companyLocation': 'Australia', 'endYear': 2024, 'jobTitle': 'Swim Coach/Water Safety Trainer', 'skills': ['Emergency Handling', 'Interpersonal Skills', 'Team Leadership', 'Safety Regulations'], 'startYear': 2017, 'yearsOfExperience': 7}]",0.6655234816
43,"[{'_id': 'abc123', 'degree': 'Bachelors', 'fieldOfStudy': 'Sociology', 'languageSpoken': 'English', 'school': 'City College'}, {'_id': 'def456', 'degree': 'Bachelors', 'fieldOfStudy': 'Literature and Creative Writing', 'languageSpoken': 'English', 'school': 'City College'}]","[{'_id': 'xyz789', 'companyLocation': 'Canada', 'companyName': 'Global Communications', 'jobTitle': 'Market Researcher', 'skills': ['Communication', 'Confidentiality', 'Adaptability', 'Interpersonal'], 'yearsOfExperience': 0.2}]",3.283494444
44,"[{'_id': 'a1b2c3d4e5f6g7h8i9j0k1l2', 'degree': 'Bachelors', 'endYear': 2026, 'fieldOfStudy': 'Cognitive Science', 'languageSpoken': 'English', 'school': 'University of Colorado Boulder', 'startYear': 2022}]","[{'_id': 'a1b2c3d4e5f6g7h8i9j0k1l3', 'companyLocation': 'United States', 'companyName': 'FreshMex', 'endYear': -1, 'jobTitle': 'Team Member', 'skills': ['Customer Service', 'Sanitation', 'Meal Preparation', 'Packaging', 'Kitchen Equipment'], 'startYear': 2023, 'yearsOfExperience': 0}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l4', 'companyLocation': 'United States', 'companyName': 'Urban Outfitters', 'endYear': 2023, 'jobTitle': 'Retail Assistant', 'skills': ['Client Relations', 'Transaction Management'], 'startYear': 2022, 'yearsOfExperience': 0}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l5', 'companyLocation': 'United States', 'companyName': 'Boba Bliss', 'endYear': 2022, 'jobTitle': 'Barista Lead', 'skills': ['Team Leadership', 'Customer Service', 'Cash Transactions', 'Maintenance', 'Operations Management'], 'startYear': 2021, 'yearsOfExperience': 1}, {'_id': 'a1b2c3d4e5f6g7h8i9j0k1l6', 'companyLocation': 'United States', 'companyName': 'Taste & Savor', 'endYear': 2023, 'jobTitle': 'Retail Specialist', 'skills': ['Client Relations', 'Merchandising', 'Payment Handling', 'Culinary Production'], 'startYear': 2018, 'yearsOfExperience': 5}]",1.965599728
45,"[{'_id': 'xxxxx', 'endYear': -1, 'fieldOfStudy': 'Civil Engineering', 'school': 'University of Texas, Austin', 'startYear': -1}]","[{'_id': 'xxxxx', 'endYear': -1, 'skills': [], 'startYear': -1, 'yearsOfExperience': -1}]",5.942370241
46,"[{'_id': 'abcdef1234567890abcdef01', 'degree': 'Bachelors', 'fieldOfStudy': 'Cognitive Science', 'languageSpoken': 'English', 'school': 'State University of New York, Albany'}, {'_id': 'abcdef1234567890abcdef02', 'degree': 'Bachelors', 'fieldOfStudy': 'Philosophy', 'languageSpoken': 'English', 'school': 'State University of New York, Albany'}]","[{'_id': 'abcdef1234567890abcdef03', 'companyLocation': 'Canada', 'companyName': 'Bright Minds Tutoring', 'jobTitle': 'Tutor', 'skills': ['Tutoring', 'Instruction'], 'yearsOfExperience': 0.25}, {'_id': 'abcdef1234567890abcdef04', 'companyLocation': 'Canada', 'companyName': 'Supportive Health Services', 'jobTitle': 'Case Coordinator', 'skills': ['Conflict Resolution', 'Resource Coordination'], 'yearsOfExperience': 0.2}, {'_id': 'abcdef1234567890abcdef05', 'companyLocation': 'Canada', 'companyName': 'KnowledgeHub.com', 'jobTitle': 'Tutor', 'skills': ['Tutoring', 'Instruction'], 'yearsOfExperience': 0.25}, {'_id': 'abcdef1234567890abcdef06', 'companyLocation': 'Canada', 'companyName': 'Anderson Consulting', 'jobTitle': 'Intern', 'skills': ['Project Coordination'], 'yearsOfExperience': 0.2}, {'_id': 'abcdef1234567890abcdef07', 'companyLocation': 'Canada', 'companyName': 'Sunrise Health Facility', 'jobTitle': 'Administrative Assistant', 'skills': ['Office Coordination', 'Data Management'], 'yearsOfExperience': 0.2}, {'_id': 'abcdef1234567890abcdef08', 'companyLocation': 'Canada', 'companyName': 'Riverbend Country Club', 'jobTitle': 'Service Attendant', 'skills': ['Client Relations'], 'yearsOfExperience': 0.2}, {'_id': 'abcdef1234567890abcdef09', 'companyLocation': 'Canada', 'companyName': 'Childcare Services', 'jobTitle': 'Childcare Provider', 'skills': ['Child Supervision', 'Domestic Management'], 'yearsOfExperience': 9.5}]",5.955121219
47,"[{'_id': 'abc123def456ghi789jkl', 'degree': 'Undergraduate', 'endYear': 2026, 'fieldOfStudy': 'Pharmaceutical Sciences', 'school': 'Eastern State University', 'startYear': -1}]","[{'_id': 'xyz987uvw654rst321nop', 'endYear': -1, 'skills': [], 'startYear': -1, 'yearsOfExperience': -1}]",2.713128626
48,"[{'_id': 'abc123xyz456', 'degree': 'Bachelors', 'endYear': 2027, 'fieldOfStudy': 'Environmental Science', 'school': 'State University of New York at Stony Brook', 'startYear': -1}]","[{'_id': 'abc123xyz457', 'companyLocation': 'United States', 'companyName': 'Atlas Research Group', 'endYear': -1, 'jobTitle': 'Research Assistant', 'skills': ['Data Analysis', 'Survey Administration', 'Spreadsheet Creation', 'Technical Writing', 'Visual Presentation'], 'startYear': 2023, 'yearsOfExperience': 0}, {'_id': 'abc123xyz458', 'companyLocation': 'United States', 'companyName': ""Johnny's Grill and Bar"", 'endYear': 2023, 'jobTitle': 'Waitstaff', 'skills': ['Guest Relations', 'Cash Register Management', 'Order Coordination', 'Sanitation Practices'], 'startYear': 2023, 'yearsOfExperience': 0}, {'_id': 'abc123xyz459', 'companyLocation': 'United States', 'companyName': ""Johnny's Grill and Bar"", 'endYear': 2022, 'jobTitle': 'Receptionist', 'skills': ['Guest Relations', 'Seating Arrangement', 'Table Setup', 'Team Communication'], 'startYear': 2022, 'yearsOfExperience': 0}, {'_id': 'abc123xyz460', 'companyLocation': 'United States', 'companyName': 'Mega T Branding', 'endYear': 2021, 'jobTitle': 'Supervisor', 'skills': ['Staff Instruction', 'Responsibility Assignment', 'Sales Transaction Oversight', 'Client Issue Handling', 'Group Efficiency Monitoring'], 'startYear': 2021, 'yearsOfExperience': 0}, {'_id': 'abc123xyz461', 'companyLocation': 'United States', 'companyName': 'Mega T Branding', 'endYear': 2020, 'jobTitle': 'Associate', 'skills': ['Area Upkeep', 'Skill Acquisition', 'Collaboration', 'Transaction Processing'], 'startYear': 2020, 'yearsOfExperience': 0}]",2.238806045
49,"[{'_id': 'abc123f9937e8c68cfd4bd71', 'degree': 'Bachelors', 'endYear': 2027, 'fieldOfStudy': 'Finance Systems', 'languageSpoken': 'English', 'school': 'University of California, Berkeley', 'startYear': -1}]","[{'_id': 'abc123f9937e8c68cfd4bd6d', 'companyLocation': 'United States', 'companyName': 'Student Support Office', 'endYear': -1, 'jobTitle': 'Academic Guide', 'skills': ['Tutoring', 'Coordinating', 'Facilitating', 'Inquiring', 'Demonstrating'], 'startYear': 2024, 'yearsOfExperience': 0}, {'_id': 'abc123f9937e8c68cfd4bd6e', 'companyLocation': 'United States', 'companyName': 'Adidas', 'endYear': 2024, 'jobTitle': 'Temporary Sales Representative', 'skills': ['Teamwork', 'Cash Handling', 'Customer Interaction', 'Convincing'], 'startYear': 2024, 'yearsOfExperience': 0}, {'_id': 'abc123f9937e8c68cfd4bd6f', 'companyLocation': 'United States', 'companyName': 'Gourmet Dining Services', 'endYear': 2024, 'jobTitle': 'Program Coordinator', 'skills': ['Managing', 'Coaching', 'Leading'], 'startYear': 2024, 'yearsOfExperience': 0}, {'_id': 'abc123f9937e8c68cfd4bd70', 'companyLocation': 'United States', 'companyName': 'Gourmet Dining Services', 'endYear': 2024, 'jobTitle': 'Cafeteria Staff', 'skills': ['Controlling', 'Observing'], 'startYear': 2023, 'yearsOfExperience': 0}]",1.965599728
50,"[{'_id': '1234567890abcdef12345678', 'degree': ""Bachelor's"", 'endYear': 2024, 'fieldOfStudy': 'Statistics', 'school': 'State University of New York', 'startYear': -1}]","[{'_id': 'abcdef1234567890abcdef12', 'companyLocation': 'Canada', 'companyName': 'Tech Institute of Ontario', 'endYear': 2023, 'jobTitle': 'Student IT Assistant', 'skills': ['Broadcasting', 'System Upgrade'], 'startYear': 2023, 'yearsOfExperience': 0}]",5.942370241